"","Y","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",""
"299",45.4597809056039,1,5,1,0,0,0,0,0,1,4,3,0,2,0,0,5,1,0,2,0,0,0,2,4,4,1,2,0,0,1,1,0,0,2,0,1,4,0,3,1,3,2,1,0,0,2,0,1,0,0,5,0,0,1,5,1,0,0,0,4,1,0,0,0,1,0,2,0,0,2,0,5,0,0,0,0,1,2,1,1,0,0,0,2,0,0,2,0,0,0,1,0,0,0,0,4,1,1,0,0
"300",45.356864791346,0,1,0,0,4,0,0,0,0,0,0,2,0,4,0,2,0,0,0,0,2,0,0,0,1,0,0,2,0,1,0,0,1,0,4,5,0,0,0,0,2,0,0,0,2,0,1,0,1,0,1,2,2,1,2,0,0,0,0,0,0,1,1,0,0,5,1,5,3,0,1,1,0,0,0,5,2,0,0,4,0,0,5,2,5,3,0,1,0,5,0,0,1,0,0,0,0,0,0,2
"301",48.5810529369064,0,3,0,4,0,0,0,0,4,1,2,1,0,1,0,1,1,0,5,4,0,0,0,0,0,1,0,1,5,0,2,0,0,4,1,0,0,2,1,3,0,5,2,5,0,5,0,0,1,1,0,0,3,1,0,2,1,2,0,2,0,5,3,0,0,1,0,0,1,4,0,0,0,0,2,0,5,0,2,5,1,0,3,0,0,0,1,0,1,0,5,0,1,0,0,0,2,2,0,1
"302",55.1109561399426,2,2,0,1,1,1,5,0,0,1,1,0,1,0,0,2,0,0,2,2,1,0,3,0,4,0,0,2,0,5,2,4,0,0,0,2,0,0,4,1,1,1,1,1,4,0,0,0,0,0,2,1,0,4,0,0,0,2,0,0,0,1,1,4,1,1,4,0,5,0,2,0,1,0,0,3,1,0,5,0,4,0,2,0,0,1,1,0,0,1,0,0,0,2,0,0,1,2,5,2
"303",30.2683667112863,1,2,2,0,0,0,1,0,0,0,0,1,1,0,0,0,5,0,2,0,2,0,3,0,0,0,0,0,0,1,1,2,1,0,1,0,0,0,0,0,0,0,2,1,2,5,0,4,0,5,1,0,4,0,0,2,0,0,0,0,0,4,0,0,1,0,0,0,0,2,1,1,0,0,0,0,0,3,1,0,0,1,5,0,0,5,2,1,1,0,0,0,0,0,0,1,0,0,0,0
"304",50.0801316835049,3,3,2,0,1,0,2,2,3,4,1,2,0,5,3,0,0,0,0,0,0,0,3,0,4,0,0,2,0,3,2,2,0,0,0,1,2,0,2,5,1,0,0,0,1,0,0,2,0,1,1,0,3,0,0,0,0,0,0,3,4,1,2,1,0,2,0,0,2,2,2,4,1,2,0,2,1,2,0,0,3,0,0,0,1,2,0,2,2,4,0,1,3,2,4,0,0,0,3,0
"305",52.9217438367632,0,0,0,2,0,1,5,0,1,0,5,0,3,0,1,0,0,0,5,3,5,0,0,0,2,2,2,3,0,0,0,1,1,0,2,0,3,1,1,0,2,0,0,0,0,0,0,0,0,5,1,2,2,0,0,0,0,0,0,1,4,1,3,2,0,0,0,1,0,4,0,4,3,0,1,0,1,2,0,1,5,1,0,1,0,2,1,2,5,1,0,1,0,0,0,0,2,0,0,0
"306",48.9695374842436,4,1,0,0,2,2,0,1,0,0,2,0,2,4,0,0,1,0,2,0,0,1,0,5,0,1,0,1,0,1,0,0,2,0,1,0,1,0,1,1,1,0,1,0,0,2,1,0,0,0,0,1,0,1,0,2,0,0,1,0,0,2,2,2,1,0,0,0,2,4,2,1,0,0,0,1,2,0,1,5,0,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5,1
"307",52.5463517659971,4,1,1,4,0,5,0,0,0,0,0,4,0,1,2,0,5,0,0,1,0,0,0,0,0,3,0,0,2,0,0,0,0,0,1,0,2,3,1,0,0,0,1,5,0,1,5,0,1,2,1,0,1,0,0,0,0,0,0,0,1,4,1,5,0,0,0,1,1,1,2,0,0,2,0,1,0,0,1,5,2,0,0,0,0,2,0,0,5,0,0,2,0,0,0,1,1,0,0,0
"308",51.4943589096815,1,4,1,2,0,0,0,2,1,1,2,0,2,0,4,5,0,0,0,0,2,0,4,0,2,0,0,1,4,0,0,1,0,0,0,1,3,0,0,5,5,1,0,0,0,0,0,0,0,4,1,0,0,1,0,0,2,1,0,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,3,5,1,0,0,3,0,0,0,1,0,1,0,0,0,4,0,1,0,0,5,1,0,3
"309",45.5842108542486,0,2,2,2,2,2,1,2,5,0,1,0,0,0,0,0,0,0,2,2,1,0,2,0,0,1,1,4,0,0,0,1,0,2,0,0,4,4,2,4,0,0,0,0,0,0,0,1,0,1,0,0,2,4,2,0,0,0,2,1,2,2,0,0,0,0,0,0,3,0,0,5,2,0,0,0,1,0,0,1,0,0,3,5,2,0,5,3,0,0,0,2,0,1,1,0,0,0,0,0
"310",47.6731398040828,0,2,0,0,0,3,0,0,0,1,1,0,0,0,1,2,0,1,0,4,0,1,2,1,0,0,0,0,1,0,1,2,0,0,0,1,4,1,1,0,3,0,3,0,0,4,0,0,2,0,4,0,4,2,0,4,0,3,2,1,4,0,0,0,0,0,4,0,0,1,3,0,3,1,1,0,5,2,0,5,3,0,0,0,5,0,4,1,0,0,3,0,0,3,5,0,0,0,0,0
"311",40.8674519166632,0,0,0,0,0,2,0,3,1,3,0,0,2,0,0,3,0,2,0,1,0,0,0,0,0,2,4,2,1,2,3,1,2,2,0,2,0,1,0,1,1,3,0,0,5,2,0,0,0,0,0,4,0,0,0,1,1,1,0,0,0,0,0,0,2,0,0,2,1,4,0,1,0,0,1,4,1,0,4,0,0,2,0,0,0,0,1,0,1,3,1,0,0,0,0,0,0,0,1,2
"312",23.5978916838539,0,0,0,2,0,2,2,5,2,3,1,0,1,1,2,0,0,1,1,4,0,0,0,1,0,0,0,1,1,0,0,0,1,0,3,2,0,0,3,3,0,2,5,0,0,0,5,1,0,5,1,0,0,0,0,2,0,1,0,1,0,0,0,1,5,0,0,4,0,0,1,0,0,0,0,3,0,1,1,0,0,0,0,0,0,0,0,2,3,2,0,4,0,2,0,0,0,0,0,0
"313",14.0480467098867,0,0,1,0,0,0,4,0,1,0,1,1,1,0,0,2,0,0,1,0,0,0,1,0,0,2,0,1,1,2,1,1,0,0,1,0,1,2,0,0,0,0,0,5,0,0,1,2,0,1,1,0,1,0,0,5,3,4,0,0,5,0,0,3,0,0,0,3,1,0,0,0,2,0,0,0,1,0,0,0,0,1,0,4,0,1,0,0,1,2,0,1,0,0,0,0,2,1,0,2
"314",36.2828125015621,0,0,5,0,0,1,2,1,2,1,1,0,1,1,0,3,0,0,2,0,4,2,0,1,0,5,0,1,0,0,0,0,0,2,0,0,0,1,1,2,1,1,1,0,0,0,2,1,1,0,3,0,0,2,0,0,0,0,1,0,4,0,0,0,1,3,0,5,1,0,1,2,0,0,0,1,1,0,1,2,4,0,1,0,0,2,3,1,0,0,2,4,3,0,0,0,0,0,0,2
"315",72.8598219159545,0,3,1,1,1,0,2,4,0,2,1,3,0,0,0,2,0,0,2,2,0,0,2,2,0,3,0,2,0,0,0,1,0,0,2,3,0,5,0,3,2,2,3,2,0,2,0,0,0,3,1,0,0,0,0,0,0,5,0,4,1,0,1,0,2,2,1,0,3,1,4,0,1,0,1,0,3,0,0,0,1,0,0,3,0,5,4,2,1,0,0,0,0,1,1,5,2,2,1,0
"316",51.2542882259487,1,0,0,0,0,1,0,0,1,0,3,1,3,0,0,5,0,2,0,0,0,0,2,1,1,1,2,0,0,0,2,2,2,4,1,0,0,0,2,2,1,1,0,1,2,0,0,2,2,0,1,1,2,5,1,0,0,2,3,0,4,0,0,1,1,0,0,0,5,0,1,0,0,0,0,1,0,0,2,2,1,2,5,0,2,1,0,0,3,0,0,2,2,1,4,0,1,0,1,2
"317",33.6275961057821,0,1,0,5,0,2,0,0,0,2,1,0,0,1,0,2,0,0,0,1,0,0,0,1,0,1,0,0,0,5,0,0,0,0,0,0,1,0,1,4,0,0,1,0,1,2,5,1,0,3,0,2,1,1,0,0,0,0,0,0,0,0,0,0,2,1,0,0,1,2,0,4,0,1,0,1,1,1,1,3,0,0,0,2,0,2,0,0,2,0,1,3,0,0,0,0,2,4,0,0
"318",25.8486640266534,0,1,1,2,0,0,0,0,2,3,2,0,0,0,0,0,3,2,1,0,0,3,1,0,0,2,5,0,0,2,0,2,0,0,0,0,1,1,0,1,0,1,2,4,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,3,5,0,1,2,1,0,2,2,1,2,0,0,0,2,5,0,0,0,0,0,0,0,0,0,0,2,1,0,4,0,0,0,0,0,0,0,3,0,2,0
"319",25.2399990653402,4,1,0,1,0,0,0,0,2,1,0,0,0,0,3,1,5,1,0,2,1,0,0,0,5,0,2,0,2,0,0,4,0,0,0,0,0,0,0,1,1,0,0,0,0,1,3,3,1,0,0,1,1,2,2,0,0,0,0,2,0,0,1,0,0,0,0,1,0,0,1,0,1,1,0,2,0,2,0,0,1,0,0,0,0,2,4,4,0,2,1,0,0,1,2,1,0,4,4,0
"320",17.9691623527565,0,1,1,0,0,1,0,1,1,0,2,1,0,0,1,2,0,0,0,0,1,3,5,0,0,0,0,2,0,0,1,3,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,1,2,1,0,1,0,0,0,2,1,0,0,0,5,0,0,1,5,0,0,0,0,2,1,1,0,2,0,3,2,5,0,4,4,0,1,2,0,0,2,0,0,0,0,0,0,0,0,4,0
"321",19.7014376439057,0,0,5,2,0,0,0,0,1,0,0,0,0,1,3,0,0,2,0,1,0,5,0,0,0,0,0,2,2,1,2,1,1,0,5,3,1,0,0,0,3,0,0,0,1,0,0,1,0,0,1,2,2,5,1,0,1,0,5,0,2,0,1,0,5,1,0,0,0,4,0,0,0,5,0,0,0,0,0,0,2,0,0,0,0,0,0,1,0,2,0,0,0,5,2,0,5,0,2,0
"322",58.367233572275,1,0,0,0,0,3,2,2,3,0,0,0,0,1,0,0,1,0,1,5,2,0,2,0,0,1,0,0,0,0,4,1,1,0,0,1,0,1,1,2,0,0,2,0,0,1,0,1,0,0,0,0,5,0,0,0,1,0,2,4,2,1,1,0,1,0,0,0,0,2,0,2,2,0,0,0,0,0,0,1,0,0,0,1,2,3,0,2,2,0,0,1,0,2,0,0,0,0,0,4
"323",47.0434280371922,1,2,0,0,0,2,3,0,0,0,2,0,0,1,2,0,0,0,1,0,0,2,0,0,0,4,0,0,0,0,5,0,0,2,0,1,0,0,2,1,3,1,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,4,0,0,0,0,0,0,0,2,0,0,3,1,1,0,0,0,5,0,2,0,2,0,0,4,0,3,0,0,2,0,0,5,0,0,4,0,3,0,0,0,0,0
"324",49.846314153113,3,0,0,0,0,2,3,0,0,2,0,0,0,2,1,0,2,5,0,0,3,0,0,1,1,2,0,0,0,1,0,0,4,0,5,1,5,0,2,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,2,0,2,2,0,0,0,0,0,0,0,5,1,0,3,0,0,0,3,0,0,0,3,0,5,2,2,0,0,2,1,2,0,2,5,0,0,2,4,2,3,0,1,0,0,1
"325",37.8337685427161,0,1,1,0,0,2,1,0,3,0,1,0,0,0,5,2,0,5,0,0,0,0,0,0,5,5,4,1,0,1,4,1,5,0,2,0,0,1,4,0,0,0,1,0,2,0,2,0,3,4,0,1,1,0,0,2,0,2,0,0,2,4,0,0,2,2,0,0,0,0,0,2,0,0,3,1,0,2,0,0,0,0,2,0,0,1,0,0,2,0,1,4,2,0,0,0,0,0,0,0
"326",45.8602668055,0,0,3,0,3,0,3,5,1,3,0,1,0,1,1,0,3,1,3,2,0,0,0,1,0,0,2,0,0,4,0,0,0,2,5,0,2,3,0,0,0,0,0,2,0,0,1,0,0,0,0,2,2,4,0,0,2,1,0,2,2,0,0,2,1,2,0,0,1,4,2,0,1,1,0,0,0,0,2,1,0,2,5,3,1,5,0,0,1,0,1,2,0,4,3,0,5,0,0,4
"327",29.4398982543842,0,0,1,4,0,0,0,5,0,0,3,5,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,2,0,1,0,0,5,3,0,0,2,4,1,0,0,2,0,1,0,2,2,0,0,0,0,0,0,2,1,1,0,0,0,0,0,4,1,2,0,0,1,5,0,0,0,0,5,2,0,0,4,0,0,0,1,0,1,0,0,1,1,0,4,3,2,0
"328",47.7817274585355,2,0,0,0,0,0,2,0,0,0,0,0,0,2,0,1,0,0,0,0,0,0,0,0,2,0,3,0,0,3,0,0,0,2,0,0,1,0,0,2,4,2,0,0,2,0,0,0,1,0,1,0,0,0,2,0,1,2,0,1,1,2,0,0,1,1,0,0,2,0,1,0,5,0,4,0,0,5,0,4,1,2,2,0,0,5,0,2,2,5,1,1,0,0,0,0,0,0,0,1
"329",40.4013941300115,0,5,0,1,5,4,0,0,0,5,0,0,1,0,0,1,0,0,2,0,0,0,4,1,0,1,0,1,2,0,1,2,0,1,0,0,0,2,0,1,4,0,0,0,0,0,0,1,0,2,0,0,0,0,0,0,1,2,0,2,0,0,0,0,1,0,2,0,0,0,0,1,0,3,0,0,5,0,0,0,0,2,0,0,0,1,0,2,1,3,5,0,0,0,0,0,4,2,1,0
"330",40.0616939757437,1,0,5,1,0,1,0,1,1,0,2,1,2,0,2,0,0,1,1,0,0,5,0,2,1,1,0,0,0,1,0,0,2,0,1,0,0,0,1,0,0,0,2,0,1,1,0,0,0,0,0,0,2,0,0,2,0,0,2,0,0,2,0,1,1,0,0,0,2,2,1,0,5,0,1,2,4,0,1,0,0,1,0,4,0,3,0,1,0,0,0,0,0,1,0,3,0,0,0,1
"331",48.4532720313304,0,0,4,0,0,1,0,0,3,2,4,0,0,0,0,3,0,0,0,2,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,2,0,3,2,2,2,0,0,0,1,1,0,2,0,3,0,3,1,0,2,1,1,1,0,0,1,0,2,0,2,0,0,0,0,1,2,0,0,0,0,0,0,0,0,5,1,1,5,1,2,4,1,0,0,0,0,0,0,0
"332",42.2329942616589,0,4,0,0,5,0,0,0,0,0,1,1,2,1,2,0,1,0,1,0,1,1,0,0,3,1,0,0,3,0,2,5,0,0,1,4,0,2,0,0,2,0,0,0,0,3,3,0,4,0,1,2,0,1,3,5,1,2,0,0,3,1,0,0,0,0,0,0,3,1,2,2,0,0,5,0,1,0,5,0,0,0,2,0,0,0,0,0,0,1,0,0,3,1,1,0,2,3,0,2
"333",17.6121741092417,0,0,0,0,1,0,0,2,1,0,0,5,1,0,1,4,0,3,2,0,2,0,2,4,1,0,0,0,2,0,4,0,0,0,0,0,0,1,3,0,1,2,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,1,0,2,0,0,0,1,3,0,1,0,3,0,0,0,1,0,0,0,4,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,5,0,0,0,5
"334",43.9549132146942,1,0,3,5,0,0,1,0,0,0,1,0,0,2,0,0,0,0,0,1,0,0,2,2,0,0,0,0,0,0,5,2,3,0,0,0,0,0,2,2,5,0,2,2,1,2,0,0,0,0,0,0,1,4,5,1,0,0,0,0,0,0,1,0,0,1,2,0,0,2,0,2,0,4,5,4,1,0,1,5,2,0,0,2,4,2,0,2,0,2,0,0,0,1,0,0,0,0,1,0
"335",48.0668487389126,0,0,0,0,3,0,0,0,1,0,0,0,0,1,3,0,2,0,3,1,0,0,2,0,0,0,1,3,0,2,3,5,2,0,3,0,5,3,0,0,1,1,0,0,2,1,1,2,0,2,0,5,5,1,0,0,3,5,5,1,0,0,0,0,0,0,1,0,0,1,0,0,4,0,1,0,0,0,0,1,1,0,0,1,0,2,0,1,0,0,2,0,4,0,5,5,0,0,0,0
"336",41.1225292328732,0,2,1,0,4,3,0,3,4,0,0,0,0,1,0,0,5,0,1,2,3,0,0,0,0,0,2,5,3,0,0,2,1,2,4,0,0,0,0,5,1,2,2,1,5,0,0,1,4,1,4,0,0,4,2,0,1,1,2,5,0,0,0,5,1,0,0,0,0,0,1,0,0,0,0,0,3,0,0,0,5,0,0,0,0,2,3,0,0,0,0,0,3,0,0,5,0,4,1,0
"337",47.0922123372262,2,1,0,0,1,0,0,1,0,2,0,0,0,0,0,3,0,0,3,0,0,0,0,0,1,1,1,0,0,0,0,1,0,2,1,4,3,1,0,0,5,4,5,2,0,0,1,0,0,3,4,0,0,0,0,1,1,0,1,0,2,0,2,3,0,0,3,0,5,0,2,4,5,1,0,3,0,1,1,4,0,0,2,2,1,1,2,2,0,0,2,0,0,1,1,0,0,0,2,3
"338",50.0031610135041,1,2,2,0,2,2,1,0,3,0,0,0,0,2,1,4,1,0,0,1,5,1,0,0,0,1,2,4,2,0,0,3,0,1,0,1,1,0,0,0,0,1,0,2,4,1,0,0,0,0,4,1,0,0,3,0,0,0,0,2,2,2,2,0,5,0,0,2,4,4,0,1,2,0,0,3,2,0,1,3,0,2,0,1,0,0,0,0,1,0,0,0,0,2,5,0,1,0,2,2
"339",56.5772538320768,3,0,0,0,0,5,0,0,1,0,1,1,4,3,0,0,1,1,0,1,3,1,2,3,0,0,0,0,0,2,0,0,2,0,0,4,1,5,0,0,1,1,0,0,0,0,0,0,1,0,2,0,0,4,0,5,1,0,0,0,0,0,0,0,0,0,1,2,0,0,4,0,1,2,2,2,2,1,0,5,0,0,0,0,0,2,2,0,0,0,1,2,0,1,5,5,5,0,0,0
"340",39.8034451718363,0,0,5,0,4,0,1,0,1,0,0,2,0,0,1,2,1,0,0,0,0,0,0,0,1,0,1,2,0,0,0,0,3,0,0,0,0,0,0,2,2,1,0,0,2,0,1,1,0,0,1,0,0,0,0,1,3,3,1,0,2,2,0,0,1,0,0,0,2,0,0,0,4,1,0,1,3,0,2,0,0,4,0,1,4,1,2,1,0,4,1,0,2,2,1,0,0,1,0,2
"341",40.1712315947747,0,0,0,0,0,1,1,2,0,0,5,5,3,1,0,0,4,0,0,1,1,3,3,1,0,2,2,0,5,0,0,4,0,0,0,0,0,2,4,2,0,2,0,0,4,1,4,0,0,0,1,2,2,0,1,0,0,2,0,0,0,0,1,4,0,2,0,0,1,1,5,3,0,4,0,0,2,1,0,2,4,0,2,5,0,0,0,2,0,3,1,2,3,0,0,0,5,0,0,1
"342",22.7285696655716,0,1,2,2,0,0,0,3,0,2,4,0,0,0,1,2,1,0,0,0,1,5,0,0,2,0,5,0,5,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,2,0,4,0,0,2,0,0,0,0,0,0,1,0,1,1,0,0,3,0,0,4,0,0,0,2,1,0,0,0,0,0,1,0,2,0,0,2,0,0,0,1,2,0,0,0,1,0,2,0,0,1,5,0,0,0
"343",41.2336518374556,0,4,0,0,1,1,0,2,2,1,1,0,1,0,4,1,0,0,0,0,1,3,0,0,0,0,1,0,2,2,0,1,0,0,0,2,0,0,2,0,0,2,2,0,1,0,0,0,1,5,4,0,0,2,0,0,0,4,0,0,0,3,1,1,0,0,5,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,3,1,1,0,0,0,0,2,0,0,0,0,5
"344",59.3269624941838,2,0,2,1,0,2,0,2,0,0,4,0,5,0,1,3,1,0,0,0,0,1,1,1,1,2,0,1,0,0,0,0,0,0,0,0,0,2,2,0,0,1,1,0,2,2,0,0,0,0,5,0,0,1,5,0,2,0,0,0,0,0,1,0,1,1,1,0,0,0,1,5,2,0,3,1,2,0,0,4,1,0,0,0,2,4,0,0,0,5,1,2,1,0,1,0,2,0,1,2
"345",61.0157732874943,2,0,2,0,3,1,0,5,1,1,1,0,4,0,2,0,0,2,1,0,0,4,0,0,0,0,0,0,1,0,0,0,0,4,5,0,0,0,4,0,1,0,0,2,1,1,1,0,4,0,4,0,0,0,4,0,0,5,2,0,0,0,2,0,5,0,0,0,1,5,4,0,0,0,0,0,4,1,1,2,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,4,0,1
"346",57.4974691296506,0,2,3,3,0,1,0,0,0,0,1,2,5,4,0,1,4,0,1,0,0,1,4,0,0,1,1,0,1,0,0,1,4,4,1,5,2,1,0,4,5,0,0,0,1,0,0,0,0,0,1,1,0,2,1,1,0,0,0,1,0,3,0,0,1,0,0,0,2,4,1,0,5,0,0,0,4,0,0,1,1,0,0,0,0,1,1,1,0,0,3,3,1,2,1,0,4,0,1,0
"347",34.5032948630136,2,1,2,0,0,2,1,0,1,0,2,2,5,1,0,2,0,5,1,0,0,0,1,3,5,0,0,0,1,1,2,3,0,0,3,0,0,0,1,2,1,1,0,0,3,1,0,2,0,0,2,0,0,0,3,1,0,0,0,2,0,2,3,0,0,0,0,0,0,3,1,0,2,1,1,3,0,0,4,2,0,0,0,0,0,0,1,0,1,0,2,0,0,0,4,0,0,0,0,0
"348",17.9971304686434,1,0,0,1,2,1,5,0,3,0,1,1,4,0,0,1,0,0,0,1,3,1,0,0,0,1,2,2,0,0,0,3,0,0,0,0,0,2,1,0,1,1,0,2,0,0,5,0,0,5,0,1,0,1,5,0,2,0,4,1,1,1,0,1,0,0,0,2,0,1,0,0,1,5,2,0,1,0,0,0,0,0,0,0,1,1,1,4,0,1,0,0,0,0,0,0,0,0,1,2
"349",40.311933955873,1,0,0,0,1,0,0,0,0,1,3,0,0,2,5,0,0,1,2,0,0,0,2,0,2,1,0,0,0,4,5,0,0,0,0,0,0,1,0,1,0,0,1,0,0,2,0,5,0,0,0,0,1,5,3,2,2,0,5,0,1,0,3,0,0,0,0,0,0,0,0,0,0,1,3,1,0,5,5,1,2,2,0,1,0,2,5,0,2,1,2,0,4,2,2,0,0,0,1,0
"350",27.4142301729403,0,2,0,0,3,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,1,0,0,0,0,5,0,2,0,0,2,0,0,0,4,0,2,2,0,2,0,0,3,5,0,0,0,0,1,0,0,1,0,1,1,0,2,1,0,0,0,1,5,0,1,0,0,0,0,0,0,0,0,0,0,4,0,0,5,0,0,2,2,0,3,0,3,1,1,2,1,2,0,3,0,4,2,2,3,0
"351",50.3736568331872,1,0,3,2,0,3,1,0,2,0,0,0,1,3,0,1,5,1,0,0,0,1,0,0,4,0,1,0,0,0,1,0,4,0,3,2,0,0,2,1,4,1,1,5,3,2,0,1,5,0,1,1,1,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,1,0,1,2,0,0,0,0,1,0,1,0,2,1,0,5,3,3,1,0,1,1,0,0,0,1,0,0,0,0,0,1
"352",49.5350882788671,0,0,0,0,0,0,0,3,2,0,1,0,0,2,2,1,0,0,1,1,4,5,1,0,1,0,0,0,0,2,0,0,5,5,2,0,0,5,0,2,0,5,2,0,1,2,3,2,0,1,0,0,2,0,4,0,5,4,1,2,1,0,0,2,0,0,0,1,0,2,0,0,2,1,0,0,0,0,2,1,0,0,0,5,2,2,0,0,0,0,0,0,0,0,0,4,1,1,1,1
"353",38.1667019691816,0,1,0,0,0,0,0,0,0,0,2,0,0,2,0,1,0,0,1,0,0,0,0,0,5,1,0,2,0,0,0,0,2,1,0,1,5,5,4,0,1,0,1,0,0,1,0,0,0,0,0,2,0,2,0,0,2,1,2,1,0,2,0,0,0,0,0,0,1,2,1,1,1,1,0,2,3,0,0,4,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0
"354",39.8070961390756,0,0,0,0,0,0,0,1,1,0,0,0,2,2,1,0,0,0,0,0,0,2,1,1,0,0,1,0,1,0,0,0,0,0,1,1,1,0,2,0,2,1,5,0,0,0,1,4,2,0,1,1,1,2,3,0,0,2,2,4,0,0,1,0,0,1,0,0,1,1,2,2,0,1,3,0,3,1,3,0,0,3,0,0,0,0,0,0,0,5,0,0,0,0,2,0,0,2,0,1
"355",45.2727085462209,0,0,0,0,0,0,0,1,1,2,0,2,0,5,1,1,0,0,2,2,0,0,4,0,1,0,5,0,1,0,0,2,0,0,0,0,0,0,0,0,1,0,0,0,4,1,4,0,2,1,0,2,1,0,0,0,3,0,0,3,2,2,5,0,1,0,0,1,0,4,0,0,1,0,0,0,0,0,4,1,4,0,0,1,0,1,0,0,2,0,0,0,3,0,0,4,4,1,0,2
"356",58.1273539981265,1,1,0,0,2,1,0,0,2,2,0,3,2,1,0,0,1,1,0,0,3,1,4,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,1,1,5,2,5,0,0,1,0,0,0,0,0,0,0,0,1,0,4,1,0,0,3,0,0,0,1,0,0,1,1,0,2,0,0,0,1,2,3,0,1,0,1,4,1,3,0,1,0,0,0,2,5,0,0,0,2,2,0,0,0,4
"357",38.4241165955021,0,1,0,0,1,0,0,0,4,0,1,2,0,0,2,0,2,0,4,0,0,1,0,0,1,1,2,2,0,0,0,0,0,0,0,2,0,1,0,2,0,2,1,0,0,2,0,1,2,2,0,0,0,1,5,3,5,0,0,3,0,5,0,0,2,3,0,0,1,1,0,2,0,0,2,4,3,0,0,0,0,0,0,5,5,0,5,0,1,2,0,1,3,0,1,2,2,0,5,1
"358",41.3298877950646,4,2,2,0,0,0,1,3,1,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,1,0,0,2,2,5,0,0,0,4,1,0,0,1,0,0,0,4,0,0,0,0,1,2,0,0,1,5,0,3,2,2,0,2,0,0,0,5,3,2,2,3,0,0,1,0,0,1,0,0,1,0,0,0,0,5,0,0,0,0,2,5,2,0,1,2,0,0,0,0,0,0,0,0,0,0
"359",51.2271289863781,3,1,0,1,3,0,0,4,1,2,5,1,0,3,1,3,0,0,0,0,2,1,3,0,0,4,0,1,0,1,1,3,3,0,0,0,0,0,2,1,1,2,1,0,5,1,4,0,1,0,1,2,0,3,5,0,1,2,0,0,0,2,0,2,0,0,2,0,0,0,2,1,0,2,0,5,0,2,3,2,0,0,0,0,5,3,2,1,0,0,0,0,0,0,0,3,4,0,0,0
"360",19.3817015067844,1,0,0,0,1,0,1,1,0,0,1,4,0,1,0,3,0,0,0,0,1,2,2,1,0,5,0,3,0,2,0,1,0,0,0,0,1,1,0,0,0,1,0,2,3,0,0,0,0,1,0,1,0,1,0,0,3,0,0,0,0,0,0,0,0,0,1,2,2,0,0,2,0,0,2,2,0,0,1,1,0,2,1,0,4,0,1,0,0,4,0,0,1,3,0,4,0,5,0,2
"361",71.9930737172032,5,2,0,0,2,5,0,1,4,0,1,0,0,1,0,2,1,0,2,0,3,1,0,0,1,2,0,0,1,1,0,3,0,1,3,4,0,3,0,0,1,3,1,1,2,0,4,2,0,0,1,0,0,1,0,0,0,2,1,0,0,0,0,0,0,4,0,0,1,1,1,3,0,2,0,2,2,5,1,0,1,0,3,4,4,2,0,0,0,0,0,0,0,1,1,1,0,0,0,4
"362",42.9420943378823,0,2,0,1,3,0,0,4,0,0,1,0,0,5,0,1,2,0,0,0,1,2,4,1,2,0,1,0,0,0,0,0,1,1,0,1,0,0,3,4,2,0,2,0,0,2,0,0,5,1,0,0,0,0,1,5,0,1,0,4,0,0,1,0,1,0,2,0,0,2,1,0,0,0,1,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,1,0,2,0,5,2,0,2,0,5
"363",43.2724044798942,0,0,5,1,0,2,0,1,2,2,1,0,1,5,0,0,5,2,0,0,0,0,0,0,0,0,1,1,0,0,0,0,3,1,0,0,0,0,0,0,1,0,3,0,0,1,1,5,0,1,0,0,0,5,1,3,0,1,0,0,0,0,3,0,1,1,0,0,1,0,4,0,2,1,2,4,2,0,0,0,0,2,2,0,0,4,0,0,0,0,0,0,0,0,1,2,5,0,0,1
